LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 8093, 0, 9.937651679113122, 13.29345703125, 8.822445704153411,
1, 16001, 0, 5.10436847697019, 48.214285714285715, 3.5271635861115915,
