LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 144.8456667985754, 4.596755045508508, 76.61258409180847, 9.815976524290837, 9.495367847411444, 101.77877036258539,
1, 33.677699927518724, 71.25199323508093, 34.92502214705645, 9.707703814510097, 38.26878325187076, 65.79514783927218,
