LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 144.8456667985754, 4.596755045508508, 76.61258409180847, 9.977331477430901, 9.495367847411444, 116.211,
1, 33.677699927518724, 71.25199323508093, 34.92502214705645, 9.8312376912589, 38.26878325187076, 69.33828699264942,
