LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 135.68207092549116, 4.305943407883356, 71.7657234647226, 14.717354697147522, 9.495367847411444, 92.53597580388411,
1, 26.13436660208737, 55.2925442159865, 27.102306105868383, 9.90325041965512, 22.662295081967212, 39.90945858994393,
