LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 107.44373776908023, 3.409784735812133, 85.24461839530332, 9.815976524290837, 3.4174757281553396, 102.10065619873447,
1, 30.792386141894628, 32.57376385258275, 30.792386141894628, 9.168691720825091, 29.432335329341317, 39.62477498815727,
